System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63817692370898	 sample	DepthCalibration	1.49757316092218	-0.4122154	0.1930138	9.960111	0.03037981	-0.026	-0.03245892	-0.026	-0.07456974	0.007519712	0.9971874	-0.007642911	0.03107248	0.9994879	4.55046389072967
63817692370916	 sample	DepthCalibration	1.50210582418266	-0.394412	0.213575	9.935268	0.03037981	-0.026	-0.03245892	-0.026	-0.07206757	0.01084397	0.9973408	-0.006786713	0.03196863	0.9994658	4.66365012626965
63817692370918	 sample	DepthCalibration	1.50210582418266	-0.394412	0.213575	9.935268	0.03037981	-0.026	-0.03245892	-0.026	-0.07206757	0.01084397	0.9973408	-0.006786713	0.03196863	0.9994658	4.66365012626965
63817692370922	 sample	DepthCalibration	1.50348647563346	-0.3814043	0.2205828	9.886464	0.03037981	-0.026	-0.03245892	-0.026	-0.07069421	0.01157189	0.9974309	-0.005930551	0.03286468	0.9994422	4.66814238353159
63817692370922	 sample	DepthCalibration	1.50348647563346	-0.3814043	0.2205828	9.886464	0.03037981	-0.026	-0.03245892	-0.026	-0.07069421	0.01157189	0.9974309	-0.005930551	0.03286468	0.9994422	4.66814238353159
63817692370937	 sample	DepthCalibration	1.50689732741116	-0.3554844	0.2368929	9.71726	0.03037981	-0.026	-0.03245892	-0.026	-0.06842761	0.01389642	0.9975593	-0.004218356	0.03465644	0.9993904	5.01065952556178
63817692370938	 sample	DepthCalibration	1.50689732741116	-0.3554844	0.2368929	9.71726	0.03037981	-0.026	-0.03245892	-0.026	-0.06842761	0.01389642	0.9975593	-0.004218356	0.03465644	0.9993904	5.01065952556178
63817692371105	 sample	DepthCalibration	1.54523303808294	-0.3055794	0.3394555	9.319255	0.03037981	-0.026	-0.03245892	-0.026	-0.06325174	0.02773664	0.9976121	-0.001812969	0.04478778	0.9989949	4.65549056905395
63817692371105	 sample	DepthCalibration	1.54523303808294	-0.3055794	0.3394555	9.319255	0.03037981	-0.026	-0.03245892	-0.026	-0.06325174	0.02773664	0.9976121	-0.001812969	0.04478778	0.9989949	4.65549056905395
63817692371124	 sample	DepthCalibration	1.54967838150053	-0.3130578	0.3564371	9.458526	0.03037981	-0.026	-0.03245892	-0.026	-0.06313504	0.02966731	0.997564	-0.002546057	0.04536414	0.9989673	4.26022351808405
63817692371125	 sample	DepthCalibration	1.54967838150053	-0.3130578	0.3564371	9.458526	0.03037981	-0.026	-0.03245892	-0.026	-0.06313504	0.02966731	0.997564	-0.002546057	0.04536414	0.9989673	4.26022351808405
63817692371142	 sample	DepthCalibration	1.55359845380657	-0.3313119	0.365573	9.692805	0.03037981	-0.026	-0.03245892	-0.026	-0.06379201	0.02907071	0.9975397	-0.004053707	0.04602659	0.998932	4.83997481687019
63817692371142	 sample	DepthCalibration	1.55359845380657	-0.3313119	0.365573	9.692805	0.03037981	-0.026	-0.03245892	-0.026	-0.06379201	0.02907071	0.9975397	-0.004053707	0.04602659	0.998932	4.83997481687019
63817692371301	 sample	DepthCalibration	1.58899307924544	-0.4151781	0.3224277	7.923579	0.03037981	-0.026	-0.03245892	-0.026	-0.08446587	0.02722368	0.9960544	-0.01943498	0.05366834	0.9983697	1.27382864533932
63817692371301	 sample	DepthCalibration	1.58899307924544	-0.4151781	0.3224277	7.923579	0.03037981	-0.026	-0.03245892	-0.026	-0.08446587	0.02722368	0.9960544	-0.01943498	0.05366834	0.9983697	1.27382864533932
63817692371318	 sample	DepthCalibration	1.59291503576218	-0.4113064	0.3341237	7.951768	0.03037981	-0.026	-0.03245892	-0.026	-0.0832136	0.02888347	0.9961131	-0.01935256	0.054647	0.9983182	1.27812290801334
63817692371319	 sample	DepthCalibration	1.59291503576218	-0.4113064	0.3341237	7.951768	0.03037981	-0.026	-0.03245892	-0.026	-0.0832136	0.02888347	0.9961131	-0.01935256	0.054647	0.9983182	1.27812290801334
63817692371336	 sample	DepthCalibration	1.59687834737468	-0.418442	0.3544176	8.23651	0.03037981	-0.026	-0.03245892	-0.026	-0.08225928	0.03001154	0.996159	-0.01849532	0.05553948	0.9982852	1.21044004961895
63817692371336	 sample	DepthCalibration	1.59687834737468	-0.418442	0.3544176	8.23651	0.03037981	-0.026	-0.03245892	-0.026	-0.08225928	0.03001154	0.996159	-0.01849532	0.05553948	0.9982852	1.21044004961895
63817692371341	 sample	DepthCalibration	1.59807799352589	-0.4208947	0.3652408	8.38413	0.03037981	-0.026	-0.03245892	-0.026	-0.08154277	0.03014177	0.996214	-0.01802554	0.05647477	0.9982413	1.20073472043286
63817692371342	 sample	DepthCalibration	1.59807799352589	-0.4208947	0.3652408	8.38413	0.03037981	-0.026	-0.03245892	-0.026	-0.08154277	0.03014177	0.996214	-0.01802554	0.05647477	0.9982413	1.20073472043286
63817692371508	 sample	DepthCalibration	1.63413881889295	-0.3947134	0.4863611	8.901636	0.03037981	-0.026	-0.03245892	-0.026	-0.07175296	0.03955035	0.996638	-0.01617981	0.06908548	0.9974796	0.707938651880808
63817692371509	 sample	DepthCalibration	1.63413881889295	-0.3947134	0.4863611	8.901636	0.03037981	-0.026	-0.03245892	-0.026	-0.07175296	0.03955035	0.996638	-0.01617981	0.06908548	0.9974796	0.707938651880808
63817692371513	 sample	DepthCalibration	1.63533074058071	-0.392311	0.4938696	8.911882	0.03037981	-0.026	-0.03245892	-0.026	-0.07115592	0.0406117	0.9966381	-0.01613861	0.06957298	0.9974463	0.705455549963672
63817692371514	 sample	DepthCalibration	1.63533074058071	-0.392311	0.4938696	8.911882	0.03037981	-0.026	-0.03245892	-0.026	-0.07115592	0.0406117	0.9966381	-0.01613861	0.06957298	0.9974463	0.705455549963672
63817692371542	 sample	DepthCalibration	1.64133372666338	-0.3853191	0.505714	8.942816	0.03037981	-0.026	-0.03245892	-0.026	-0.06942344	0.04140238	0.9967278	-0.01601498	0.07103505	0.9973453	0.715928874444411
63817692371543	 sample	DepthCalibration	1.64133372666338	-0.3853191	0.505714	8.942816	0.03037981	-0.026	-0.03245892	-0.026	-0.06942344	0.04140238	0.9967278	-0.01601498	0.07103505	0.9973453	0.715928874444411
63817692371702	 sample	DepthCalibration	1.67525810132034	-0.3711554	0.60004	9.772395	0.03037981	-0.026	-0.03245892	-0.026	-0.06392752	0.04716028	0.9968396	-0.01139061	0.07494715	0.9971225	2.31898470650484
63817692371703	 sample	DepthCalibration	1.67525810132034	-0.3711554	0.60004	9.772395	0.03037981	-0.026	-0.03245892	-0.026	-0.06392752	0.04716028	0.9968396	-0.01139061	0.07494715	0.9971225	2.31898470650484
63817692371721	 sample	DepthCalibration	1.67916088276791	-0.3688904	0.6051712	9.815132	0.03037981	-0.026	-0.03245892	-0.026	-0.06356896	0.04722523	0.9968594	-0.01096286	0.07539105	0.9970938	1.99865918290877
63817692371722	 sample	DepthCalibration	1.67916088276791	-0.3688904	0.6051712	9.815132	0.03037981	-0.026	-0.03245892	-0.026	-0.06356896	0.04722523	0.9968594	-0.01096286	0.07539105	0.9970938	1.99865918290877
63817692371726	 sample	DepthCalibration	1.68037336673783	-0.3692568	0.6073281	9.855259	0.03037981	-0.026	-0.03245892	-0.026	-0.0638077	0.04623005	0.9968908	-0.0104941	0.07632142	0.9970281	1.99865918290877
63817692371727	 sample	DepthCalibration	1.68037336673783	-0.3692568	0.6073281	9.855259	0.03037981	-0.026	-0.03245892	-0.026	-0.0638077	0.04623005	0.9968908	-0.0104941	0.07632142	0.9970281	1.99865918290877
63817692371753	 sample	DepthCalibration	1.68591870287721	-0.3631005	0.6172549	9.887971	0.03037981	-0.026	-0.03245892	-0.026	-0.06279185	0.04689004	0.9969245	-0.0100254	0.07725151	0.9969612	1.91345283933298
63817692371754	 sample	DepthCalibration	1.68591870287721	-0.3631005	0.6172549	9.887971	0.03037981	-0.026	-0.03245892	-0.026	-0.06279185	0.04689004	0.9969245	-0.0100254	0.07725151	0.9969612	1.91345283933298
63817692371910	 sample	DepthCalibration	1.7181670847679	-0.3710763	0.5725796	9.891457	0.03037981	-0.026	-0.03245892	-0.026	-0.0644036	0.04231252	0.9970265	-0.01000781	0.07282863	0.9972942	2.17535480768181
63817692371910	 sample	DepthCalibration	1.7181670847679	-0.3710763	0.5725796	9.891457	0.03037981	-0.026	-0.03245892	-0.026	-0.0644036	0.04231252	0.9970265	-0.01000781	0.07282863	0.9972942	2.17535480768181
63817692371929	 sample	DepthCalibration	1.7218073615274	-0.3722664	0.5676326	9.891697	0.03037981	-0.026	-0.03245892	-0.026	-0.06464208	0.04131646	0.9970528	-0.01000781	0.07282863	0.9972942	2.17535480768181
63817692371930	 sample	DepthCalibration	1.7218073615274	-0.3722664	0.5676326	9.891697	0.03037981	-0.026	-0.03245892	-0.026	-0.06464208	0.04131646	0.9970528	-0.01000781	0.07282863	0.9972942	2.17535480768181
63817692371934	 sample	DepthCalibration	1.72303314584033	-0.3692046	0.5654408	9.886712	0.03037981	-0.026	-0.03245892	-0.026	-0.06398486	0.04191203	0.9970704	-0.01008983	0.07185447	0.9973641	2.16955161442233
63817692371935	 sample	DepthCalibration	1.72303314584033	-0.3692046	0.5654408	9.886712	0.03037981	-0.026	-0.03245892	-0.026	-0.06398486	0.04191203	0.9970704	-0.01008983	0.07185447	0.9973641	2.16955161442233
63817692371948	 sample	DepthCalibration	1.72580926957876	-0.3681182	0.5678074	9.883921	0.03037981	-0.026	-0.03245892	-0.026	-0.06374634	0.04290798	0.9970433	-0.01013084	0.0713673	0.9973987	2.16955161442233
63817692371949	 sample	DepthCalibration	1.72580926957876	-0.3681182	0.5678074	9.883921	0.03037981	-0.026	-0.03245892	-0.026	-0.06374634	0.04290798	0.9970433	-0.01013084	0.0713673	0.9973987	2.16955161442233
63817692371962	 sample	DepthCalibration	1.72874395726624	-0.3652628	0.5692419	9.907162	0.03037981	-0.026	-0.03245892	-0.026	-0.0633877	0.04297298	0.9970633	-0.009744288	0.07132449	0.9974056	2.16955161442233
63817692371963	 sample	DepthCalibration	1.72874395726624	-0.3652628	0.5692419	9.907162	0.03037981	-0.026	-0.03245892	-0.026	-0.0633877	0.04297298	0.9970633	-0.009744288	0.07132449	0.9974056	2.16955161442233
63817692372132	 sample	DepthCalibration	1.76267563235638	-0.2757566	0.5483189	9.544011	0.03037981	-0.026	-0.03245892	-0.026	-0.05417827	0.04273619	0.9976164	-0.003091601	0.07157109	0.9974307	2.20350148968969
63817692372132	 sample	DepthCalibration	1.76267563235638	-0.2757566	0.5483189	9.544011	0.03037981	-0.026	-0.03245892	-0.026	-0.05417827	0.04273619	0.9976164	-0.003091601	0.07157109	0.9974307	2.20350148968969
63817692372151	 sample	DepthCalibration	1.76661067220133	-0.2624588	0.5407917	9.40204	0.03037981	-0.026	-0.03245892	-0.026	-0.05304142	0.04246573	0.9976889	-0.002278211	0.07197264	0.997404	2.22318874375046
63817692372152	 sample	DepthCalibration	1.76661067220133	-0.2624588	0.5407917	9.40204	0.03037981	-0.026	-0.03245892	-0.026	-0.05304142	0.04246573	0.9976889	-0.002278211	0.07197264	0.997404	2.22318874375046
63817692372157	 sample	DepthCalibration	1.76775771435303	-0.2607616	0.5410961	9.40207	0.03037981	-0.026	-0.03245892	-0.026	-0.05268254	0.04253073	0.9977052	-0.002278211	0.07197264	0.997404	2.22318874375046
63817692372158	 sample	DepthCalibration	1.76775771435303	-0.2607616	0.5410961	9.40207	0.03037981	-0.026	-0.03245892	-0.026	-0.05268254	0.04253073	0.9977052	-0.002278211	0.07197264	0.997404	2.22318874375046
63817692372172	 sample	DepthCalibration	1.77073887591791	-0.2459753	0.5409034	9.230404	0.03037981	-0.026	-0.03245892	-0.026	-0.05136766	0.04372155	0.9977223	-0.00142416	0.07286117	0.9973411	2.23416837073885
63817692372172	 sample	DepthCalibration	1.77073887591791	-0.2459753	0.5409034	9.230404	0.03037981	-0.026	-0.03245892	-0.026	-0.05136766	0.04372155	0.9977223	-0.00142416	0.07286117	0.9973411	2.23416837073885
63817692372339	 sample	DepthCalibration	1.80343875370038	-0.05686741	0.2010664	3.136987	0.03037981	-0.026	-0.03245892	-0.026	-0.04114242	0.04985608	0.9979087	0.005931269	0.07695834	0.9970167	1.89456120257105
63817692372340	 sample	DepthCalibration	1.80343875370038	-0.05686741	0.2010664	3.136987	0.03037981	-0.026	-0.03245892	-0.026	-0.04114242	0.04985608	0.9979087	0.005931269	0.07695834	0.9970167	1.89456120257105
63817692372359	 sample	DepthCalibration	1.80717666509271	-0.04841061	0.1762518	2.744758	0.03037981	-0.026	-0.03245892	-0.026	-0.04042441	0.0499859	0.9979315	0.006317199	0.0769156	0.9970176	2.0523359731199
63817692372359	 sample	DepthCalibration	1.80717666509271	-0.04841061	0.1762518	2.744758	0.03037981	-0.026	-0.03245892	-0.026	-0.04042441	0.0499859	0.9979315	0.006317199	0.0769156	0.9970176	2.0523359731199
63817692372364	 sample	DepthCalibration	1.80831808209763	-0.04342976	0.1609706	2.513437	0.03037981	-0.026	-0.03245892	-0.026	-0.04000496	0.04958599	0.9979684	0.006703131	0.07687286	0.9970184	2.04872351807873
63817692372364	 sample	DepthCalibration	1.80831808209763	-0.04342976	0.1609706	2.513437	0.03037981	-0.026	-0.03245892	-0.026	-0.04000496	0.04958599	0.9979684	0.006703131	0.07687286	0.9970184	2.04872351807873
63817692372379	 sample	DepthCalibration	1.8110568121641	-0.02811405	0.1102628	1.711127	0.03037981	-0.026	-0.03245892	-0.026	-0.03856887	0.04984565	0.9980119	0.00747474	0.07678737	0.9970195	1.83283814528418
63817692372379	 sample	DepthCalibration	1.8110568121641	-0.02811405	0.1102628	1.711127	0.03037981	-0.026	-0.03245892	-0.026	-0.03856887	0.04984565	0.9980119	0.00747474	0.07678737	0.9970195	1.83283814528418
63817692372545	 sample	DepthCalibration	1.84288702990185	-0.02553132	0.3903758	6.111516	0.03037981	-0.026	-0.03245892	-0.026	-0.02396141	0.05058282	0.9984324	0.01599881	0.07633343	0.996954	1.98761152054988
63817692372545	 sample	DepthCalibration	1.84288702990185	-0.02553132	0.3903758	6.111516	0.03037981	-0.026	-0.03245892	-0.026	-0.02396141	0.05058282	0.9984324	0.01599881	0.07633343	0.996954	1.98761152054988
63817692372564	 sample	DepthCalibration	1.84656387522723	-0.01824925	0.4597743	7.129333	0.03037981	-0.026	-0.03245892	-0.026	-0.0215688	0.05196649	0.9984159	0.01676964	0.07624792	0.9969479	2.11498212482274
63817692372565	 sample	DepthCalibration	1.84656387522723	-0.01824925	0.4597743	7.129333	0.03037981	-0.026	-0.03245892	-0.026	-0.0215688	0.05196649	0.9984159	0.01676964	0.07624792	0.9969479	2.11498212482274
63817692372570	 sample	DepthCalibration	1.84771173567256	-0.01384958	0.4852105	7.545128	0.03037981	-0.026	-0.03245892	-0.026	-0.02049121	0.05216115	0.9984284	0.01711506	0.07571863	0.9969823	1.80292684634415
63817692372570	 sample	DepthCalibration	1.84771173567256	-0.01384958	0.4852105	7.545128	0.03037981	-0.026	-0.03245892	-0.026	-0.02049121	0.05216115	0.9984284	0.01711506	0.07571863	0.9969823	1.80292684634415
63817692372586	 sample	DepthCalibration	1.85049426976543	-0.0082265	0.5016725	7.827919	0.03037981	-0.026	-0.03245892	-0.026	-0.0197119	0.05182628	0.9984615	0.01788592	0.07563312	0.9969753	1.80292684634415
63817692372587	 sample	DepthCalibration	1.85049426976543	-0.0082265	0.5016725	7.827919	0.03037981	-0.026	-0.03245892	-0.026	-0.0197119	0.05182628	0.9984615	0.01788592	0.07563312	0.9969753	1.80292684634415
63817692372755	 sample	DepthCalibration	1.8823995176857	0.07998998	0.6691821	9.950212	0.03037981	-0.026	-0.03245892	-0.026	-0.007856985	0.0539671	0.9985118	0.02406115	0.07985492	0.996516	1.74459625610057
63817692372756	 sample	DepthCalibration	1.8823995176857	0.07998998	0.6691821	9.950212	0.03037981	-0.026	-0.03245892	-0.026	-0.007856985	0.0539671	0.9985118	0.02406115	0.07985492	0.996516	1.74459625610057
63817692372774	 sample	DepthCalibration	1.8859129264893	0.09175889	0.6874689	9.938085	0.03037981	-0.026	-0.03245892	-0.026	-0.00726096	0.05502557	0.9984586	0.02583825	0.08259858	0.9962479	1.74661640203678
63817692372775	 sample	DepthCalibration	1.8859129264893	0.09175889	0.6874689	9.938085	0.03037981	-0.026	-0.03245892	-0.026	-0.00726096	0.05502557	0.9984586	0.02583825	0.08259858	0.9962479	1.74661640203678
63817692372780	 sample	DepthCalibration	1.88699540978759	0.09436565	0.6896734	9.936138	0.03037981	-0.026	-0.03245892	-0.026	-0.007199733	0.05456122	0.9984845	0.02630199	0.08352681	0.9961584	1.75735016865453
63817692372780	 sample	DepthCalibration	1.88699540978759	0.09436565	0.6896734	9.936138	0.03037981	-0.026	-0.03245892	-0.026	-0.007199733	0.05456122	0.9984845	0.02630199	0.08352681	0.9961584	1.75735016865453
63817692372795	 sample	DepthCalibration	1.8898210944418	0.09648463	0.691889	9.935964	0.03037981	-0.026	-0.03245892	-0.026	-0.007199733	0.05456122	0.9984845	0.02672612	0.08396948	0.9961098	1.76301038768248
63817692372795	 sample	DepthCalibration	1.8898210944418	0.09648463	0.691889	9.935964	0.03037981	-0.026	-0.03245892	-0.026	-0.007199733	0.05456122	0.9984845	0.02672612	0.08396948	0.9961098	1.76301038768248
63817692372964	 sample	DepthCalibration	1.92078083184484	0.178414	0.3934883	9.080194	0.03037981	-0.026	-0.03245892	-0.026	-0.0007171202	0.03334126	0.9994438	0.04007617	0.0529614	0.9977921	2.69382754908878
63817692372965	 sample	DepthCalibration	1.92078083184484	0.178414	0.3934883	9.080194	0.03037981	-0.026	-0.03245892	-0.026	-0.0007171202	0.03334126	0.9994438	0.04007617	0.0529614	0.9977921	2.69382754908878
63817692372981	 sample	DepthCalibration	1.92391344839742	0.2079202	0.2062167	9.853678	0.03037981	-0.026	-0.03245892	-0.026	-0.005448313	0.01337351	0.9998958	0.04771445	0.02833778	0.998459	2.58041683209387
63817692372982	 sample	DepthCalibration	1.92391344839742	0.2079202	0.2062167	9.853678	0.03037981	-0.026	-0.03245892	-0.026	-0.005448313	0.01337351	0.9998958	0.04771445	0.02833778	0.998459	2.58041683209387
63817692372986	 sample	DepthCalibration	1.92500961350852	0.231477	-0.274547	9.394774	0.03037981	-0.026	-0.03245892	-0.026	-0.01404211	-0.0331226	0.9993526	0.06333131	-0.02507629	0.9976774	1.75327385298224
63817692372986	 sample	DepthCalibration	1.92500961350852	0.231477	-0.274547	9.394774	0.03037981	-0.026	-0.03245892	-0.026	-0.01404211	-0.0331226	0.9993526	0.06333131	-0.02507629	0.9976774	1.75327385298224
63817692373001	 sample	DepthCalibration	1.92751922488984	0.1742199	-0.4747337	6.988593	0.03037981	-0.026	-0.03245892	-0.026	-0.02190907	-0.08157491	0.9964264	0.0716899	-0.05326878	0.9960035	1.25634285092649
63817692373001	 sample	DepthCalibration	1.92751922488984	0.1742199	-0.4747337	6.988593	0.03037981	-0.026	-0.03245892	-0.026	-0.02190907	-0.08157491	0.9964264	0.0716899	-0.05326878	0.9960035	1.25634285092649
63817692373170	 sample	DepthCalibration	1.95809511670232	0.02097136	-0.1025596	1.026046	0.03037981	-0.026	-0.03245892	-0.026	-0.03366951	-0.084159	0.9958833	0.07524183	-0.1095466	0.9911298	1.78688567376404
63817692373171	 sample	DepthCalibration	1.95809511670232	0.02097136	-0.1025596	1.026046	0.03037981	-0.026	-0.03245892	-0.026	-0.03366951	-0.084159	0.9958833	0.07524183	-0.1095466	0.9911298	1.78688567376404
63817692373188	 sample	DepthCalibration	1.96111099265977	0.09393479	-0.2951029	4.443412	0.03037981	-0.026	-0.03245892	-0.026	-0.02741335	-0.04603381	0.9985636	0.06975273	-0.08552248	0.9938916	1.65607683259347
63817692373188	 sample	DepthCalibration	1.96111099265977	0.09393479	-0.2951029	4.443412	0.03037981	-0.026	-0.03245892	-0.026	-0.02741335	-0.04603381	0.9985636	0.06975273	-0.08552248	0.9938916	1.65607683259347
63817692373193	 sample	DepthCalibration	1.9621717360693	0.1254943	-0.2308225	6.748946	0.03037981	-0.026	-0.03245892	-0.026	-0.02251921	-0.02749568	0.9993683	0.05981205	-0.04053377	0.9973863	1.78383580654869
63817692373193	 sample	DepthCalibration	1.9621717360693	0.1254943	-0.2308225	6.748946	0.03037981	-0.026	-0.03245892	-0.026	-0.02251921	-0.02749568	0.9993683	0.05981205	-0.04053377	0.9973863	1.78383580654869
63817692373209	 sample	DepthCalibration	1.96480382799124	0.2336213	-0.06248975	9.970945	0.03037981	-0.026	-0.03245892	-0.026	-0.008189137	0.006182414	0.9999474	0.05509466	-0.01867327	0.9983065	2.00111126977321
63817692373210	 sample	DepthCalibration	1.96480382799124	0.2336213	-0.06248975	9.970945	0.03037981	-0.026	-0.03245892	-0.026	-0.008189137	0.006182414	0.9999474	0.05509466	-0.01867327	0.9983065	2.00111126977321
63817692373379	 sample	DepthCalibration	1.99491378636137	0.007068771	0.01267833	0.230166	0.03037981	-0.026	-0.03245892	-0.026	0.02234934	0.03704016	0.9990638	0.04083942	0.06176293	0.997255	2.40327749818274
63817692373380	 sample	DepthCalibration	1.99491378636137	0.007068771	0.01267833	0.230166	0.03037981	-0.026	-0.03245892	-0.026	0.02234934	0.03704016	0.9990638	0.04083942	0.06176293	0.997255	2.40327749818274
63817692373397	 sample	DepthCalibration	1.99816673418979	0.006932229	0.0121969	0.2255855	0.03037981	-0.026	-0.03245892	-0.026	0.02211352	0.03604331	0.9991055	0.04114513	0.06074295	0.997305	2.39320387618605
63817692373398	 sample	DepthCalibration	1.99816673418979	0.006932229	0.0121969	0.2255855	0.03037981	-0.026	-0.03245892	-0.026	0.02211352	0.03604331	0.9991055	0.04114513	0.06074295	0.997305	2.39320387618605
63817692373402	 sample	DepthCalibration	1.99918491920746	0.007121335	0.01243095	0.2317183	0.03037981	-0.026	-0.03245892	-0.026	0.02211352	0.0360433	0.9991055	0.04110569	0.06025434	0.9973363	2.39320387618605
63817692373403	 sample	DepthCalibration	1.99918491920746	0.007121335	0.01243095	0.2317183	0.03037981	-0.026	-0.03245892	-0.026	0.02211352	0.0360433	0.9991055	0.04110569	0.06025434	0.9973363	2.39320387618605
63817692373418	 sample	DepthCalibration	2.00176423461015	0.006376493	0.01122357	0.2132526	0.03037981	-0.026	-0.03245892	-0.026	0.02086097	0.034385	0.9991909	0.04102679	0.05927693	0.9973981	2.39445703018469
63817692373418	 sample	DepthCalibration	2.00176423461015	0.006376493	0.01122357	0.2132526	0.03037981	-0.026	-0.03245892	-0.026	0.02086097	0.034385	0.9991909	0.04102679	0.05927693	0.9973981	2.39445703018469
63817692373586	 sample	DepthCalibration	2.03097203626967	0.000696694	-0.01248982	0.0192923	0.03037981	-0.026	-0.03245892	-0.026	0.007521702	-0.2715449	0.9623964	0.06630462	-0.2595288	0.9634566	2.34948336044992
63817692373587	 sample	DepthCalibration	2.03097203626967	0.000696694	-0.01248982	0.0192923	0.03037981	-0.026	-0.03245892	-0.026	0.007521702	-0.2715449	0.9623964	0.06630462	-0.2595288	0.9634566	2.34948336044992
63817692373610	 sample	DepthCalibration	2.03509743984426	-0.0008925408	-0.00112186	-0.02221276	0.03037981	-0.026	-0.03245892	-0.026	0.01013036	-0.2893236	0.9571778	0.0642302	-0.2781108	0.9583991	2.35338642616499
63817692373611	 sample	DepthCalibration	2.03509743984426	-0.0008925408	-0.00112186	-0.02221276	0.03037981	-0.026	-0.03245892	-0.026	0.01013036	-0.2893236	0.9571778	0.0642302	-0.2781108	0.9583991	2.35338642616499
63817692373615	 sample	DepthCalibration	2.03608211024253	-3.834604E-05	-0.007482768	-0.00140997	0.03037981	-0.026	-0.03245892	-0.026	0.01442686	-0.2993646	0.9540297	0.06339297	-0.2822387	0.9572474	2.35228005806686
63817692373616	 sample	DepthCalibration	2.03608211024253	-3.834604E-05	-0.007482768	-0.00140997	0.03037981	-0.026	-0.03245892	-0.026	0.01442686	-0.2993646	0.9540297	0.06339297	-0.2822387	0.9572474	2.35228005806686
63817692373642	 sample	DepthCalibration	2.04073723897667	0.002113333	-0.02352103	0.05082958	0.03037981	-0.026	-0.03245892	-0.026	0.01779943	-0.3008054	0.9535194	0.06059892	-0.2840579	0.9568902	2.4036508312458
63817692373643	 sample	DepthCalibration	2.04073723897667	0.002113333	-0.02352103	0.05082958	0.03037981	-0.026	-0.03245892	-0.026	0.01779943	-0.3008054	0.9535194	0.06059892	-0.2840579	0.9568902	2.4036508312458
63817692373802	 sample	DepthCalibration	2.06795151158935	-0.0009440074	-0.001046478	-0.02297302	0.03037981	-0.026	-0.03245892	-0.026	0.007273194	-0.3417216	0.9397731	0.05234454	-0.3112221	0.9488946	2.40478814615447
63817692373803	 sample	DepthCalibration	2.06795151158935	-0.0009440074	-0.001046478	-0.02297302	0.03037981	-0.026	-0.03245892	-0.026	0.007273194	-0.3417216	0.9397731	0.05234454	-0.3112221	0.9488946	2.40478814615447
63817692373808	 sample	DepthCalibration	2.06896433569885	-0.0006131015	-0.004915533	-0.0119049	0.03037981	-0.026	-0.03245892	-0.026	0.005700759	-0.3449055	0.9386201	0.05138957	-0.3131451	0.948314	2.39257626979242
63817692373809	 sample	DepthCalibration	2.06896433569885	-0.0006131015	-0.004915533	-0.0119049	0.03037981	-0.026	-0.03245892	-0.026	0.005700759	-0.3449055	0.9386201	0.05138957	-0.3131451	0.948314	2.39257626979242
63817692373835	 sample	DepthCalibration	2.07344077942969	6.96152E-05	-0.01444075	0.01464561	0.03037981	-0.026	-0.03245892	-0.026	0.001951243	-0.3516768	0.9361194	0.04943727	-0.3173704	0.9470121	2.39009873863413
63817692373835	 sample	DepthCalibration	2.07344077942969	6.96152E-05	-0.01444075	0.01464561	0.03037981	-0.026	-0.03245892	-0.026	0.001951243	-0.3516768	0.9361194	0.04943727	-0.3173704	0.9470121	2.39009873863413
63817692373840	 sample	DepthCalibration	2.07438518194106	-0.0001201471	-0.01226211	0.008405771	0.03037981	-0.026	-0.03245892	-0.026	0.001729272	-0.3524362	0.9358342	0.04857637	-0.3184866	0.9466819	2.39009873863413
63817692373841	 sample	DepthCalibration	2.07438518194106	-0.0001201471	-0.01226211	0.008405771	0.03037981	-0.026	-0.03245892	-0.026	0.001729272	-0.3524362	0.9358342	0.04857637	-0.3184866	0.9466819	2.39009873863413
63817692373854	 sample	DepthCalibration	2.07670946598597	-0.0001580183	-0.01158635	0.006476145	0.03037981	-0.026	-0.03245892	-0.026	0.002516737	-0.3530462	0.9356025	0.04857637	-0.3184866	0.9466819	2.39009873863413
63817692373854	 sample	DepthCalibration	2.07670946598597	-0.0001580183	-0.01158635	0.006476145	0.03037981	-0.026	-0.03245892	-0.026	0.002516737	-0.3530462	0.9356025	0.04857637	-0.3184866	0.9466819	2.39009873863413
63817692374024	 sample	DepthCalibration	2.10505561809503	0.0115886	0.0003936206	0.2429385	0.03037981	-0.026	-0.03245892	-0.026	0.01553402	-0.02298721	0.9996151	0.07819943	0.02590889	0.996601	2.26590266240995
63817692374024	 sample	DepthCalibration	2.10505561809503	0.0115886	0.0003936206	0.2429385	0.03037981	-0.026	-0.03245892	-0.026	0.01553402	-0.02298721	0.9996151	0.07819943	0.02590889	0.996601	2.26590266240995
63817692374042	 sample	DepthCalibration	2.1081148127319	0.009325847	0.002033707	0.1945146	0.03037981	-0.026	-0.03245892	-0.026	0.01562287	-0.01245569	0.9998004	0.07821232	0.03086629	0.9964588	2.29969191852696
